center,left,right,steering,throttle,brake,speed
IMG/center_2017_04_02_18_28_41_090.jpg, IMG/left_2017_04_02_18_28_41_090.jpg, IMG/right_2017_04_02_18_28_41_090.jpg, -0.6000001, 1, 0, 18.31978
IMG/center_2017_04_02_18_28_41_157.jpg, IMG/left_2017_04_02_18_28_41_157.jpg, IMG/right_2017_04_02_18_28_41_157.jpg, -0.8000001, 1, 0, 18.4439
IMG/center_2017_04_02_18_28_41_224.jpg, IMG/left_2017_04_02_18_28_41_224.jpg, IMG/right_2017_04_02_18_28_41_224.jpg, -0.9771241, 1, 0, 18.62011
IMG/center_2017_04_02_18_28_41_294.jpg, IMG/left_2017_04_02_18_28_41_294.jpg, IMG/right_2017_04_02_18_28_41_294.jpg, -0.7460606, 1, 0, 18.83035
IMG/center_2017_04_02_18_28_41_363.jpg, IMG/left_2017_04_02_18_28_41_363.jpg, IMG/right_2017_04_02_18_28_41_363.jpg, -0.5618499, 1, 0, 19.08273
IMG/center_2017_04_02_18_28_41_435.jpg, IMG/left_2017_04_02_18_28_41_435.jpg, IMG/right_2017_04_02_18_28_41_435.jpg, -0.3222166, 0.7603667, 0, 18.78675
IMG/center_2017_04_02_18_28_41_509.jpg, IMG/left_2017_04_02_18_28_41_509.jpg, IMG/right_2017_04_02_18_28_41_509.jpg, -0.1486834, 0.5868335, 0, 18.66344
IMG/center_2017_04_02_18_28_41_582.jpg, IMG/left_2017_04_02_18_28_41_582.jpg, IMG/right_2017_04_02_18_28_41_582.jpg, 0, 0.7316939, 0, 18.86195
IMG/center_2017_04_02_18_28_41_651.jpg, IMG/left_2017_04_02_18_28_41_651.jpg, IMG/right_2017_04_02_18_28_41_651.jpg, 0.1, 0.9155221, 0, 19.49504
IMG/center_2017_04_02_18_28_41_723.jpg, IMG/left_2017_04_02_18_28_41_723.jpg, IMG/right_2017_04_02_18_28_41_723.jpg, 0.3, 1, 0, 20.04741
IMG/center_2017_04_02_18_28_41_791.jpg, IMG/left_2017_04_02_18_28_41_791.jpg, IMG/right_2017_04_02_18_28_41_791.jpg, 0.45, 0.8859285, 0, 20.49275
IMG/center_2017_04_02_18_28_41_861.jpg, IMG/left_2017_04_02_18_28_41_861.jpg, IMG/right_2017_04_02_18_28_41_861.jpg, 0.6500001, 0.6330958, 0, 21.09184
IMG/center_2017_04_02_18_28_41_928.jpg, IMG/left_2017_04_02_18_28_41_928.jpg, IMG/right_2017_04_02_18_28_41_928.jpg, 0.8358281, 0.473503, 0, 21.42062
IMG/center_2017_04_02_18_28_41_999.jpg, IMG/left_2017_04_02_18_28_41_999.jpg, IMG/right_2017_04_02_18_28_41_999.jpg, 0.5804781, 0.2181529, 0, 21.40292
IMG/center_2017_04_02_18_28_42_067.jpg, IMG/left_2017_04_02_18_28_42_067.jpg, IMG/right_2017_04_02_18_28_42_067.jpg, 0.4175813, 0.05525623, 0, 20.81161
IMG/center_2017_04_02_18_28_42_135.jpg, IMG/left_2017_04_02_18_28_42_135.jpg, IMG/right_2017_04_02_18_28_42_135.jpg, 0.1735255, 0.1214807, 0, 20.53967
IMG/center_2017_04_02_18_28_42_201.jpg, IMG/left_2017_04_02_18_28_42_201.jpg, IMG/right_2017_04_02_18_28_42_201.jpg, 0, 0.3024192, 0, 20.30109
IMG/center_2017_04_02_18_28_42_269.jpg, IMG/left_2017_04_02_18_28_42_269.jpg, IMG/right_2017_04_02_18_28_42_269.jpg, 0, 0.485096, 0, 20.36496
IMG/center_2017_04_02_18_28_42_343.jpg, IMG/left_2017_04_02_18_28_42_343.jpg, IMG/right_2017_04_02_18_28_42_343.jpg, 0, 0.7248385, 0, 20.15302
IMG/center_2017_04_02_18_28_42_411.jpg, IMG/left_2017_04_02_18_28_42_411.jpg, IMG/right_2017_04_02_18_28_42_411.jpg, 0, 0.9084613, 0, 20.01421
IMG/center_2017_04_02_18_28_42_479.jpg, IMG/left_2017_04_02_18_28_42_479.jpg, IMG/right_2017_04_02_18_28_42_479.jpg, 0, 1, 0, 20.3507
IMG/center_2017_04_02_18_28_42_551.jpg, IMG/left_2017_04_02_18_28_42_551.jpg, IMG/right_2017_04_02_18_28_42_551.jpg, 0, 1, 0, 20.7291
IMG/center_2017_04_02_18_28_42_619.jpg, IMG/left_2017_04_02_18_28_42_619.jpg, IMG/right_2017_04_02_18_28_42_619.jpg, 0, 1, 0, 21.0355
IMG/center_2017_04_02_18_28_42_692.jpg, IMG/left_2017_04_02_18_28_42_692.jpg, IMG/right_2017_04_02_18_28_42_692.jpg, 0, 1, 0, 21.306
IMG/center_2017_04_02_18_28_42_763.jpg, IMG/left_2017_04_02_18_28_42_763.jpg, IMG/right_2017_04_02_18_28_42_763.jpg, 0, 1, 0, 21.56252
IMG/center_2017_04_02_18_28_42_835.jpg, IMG/left_2017_04_02_18_28_42_835.jpg, IMG/right_2017_04_02_18_28_42_835.jpg, 0, 1, 0, 22.03385
IMG/center_2017_04_02_18_28_42_907.jpg, IMG/left_2017_04_02_18_28_42_907.jpg, IMG/right_2017_04_02_18_28_42_907.jpg, 0, 1, 0, 22.26626
IMG/center_2017_04_02_18_28_42_977.jpg, IMG/left_2017_04_02_18_28_42_977.jpg, IMG/right_2017_04_02_18_28_42_977.jpg, 0, 1, 0, 22.65825
IMG/center_2017_04_02_18_28_43_047.jpg, IMG/left_2017_04_02_18_28_43_047.jpg, IMG/right_2017_04_02_18_28_43_047.jpg, 0, 1, 0, 22.84986
IMG/center_2017_04_02_18_28_43_115.jpg, IMG/left_2017_04_02_18_28_43_115.jpg, IMG/right_2017_04_02_18_28_43_115.jpg, 0, 1, 0, 23.22418
IMG/center_2017_04_02_18_28_43_182.jpg, IMG/left_2017_04_02_18_28_43_182.jpg, IMG/right_2017_04_02_18_28_43_182.jpg, -0.15, 1, 0, 23.43162
IMG/center_2017_04_02_18_28_43_249.jpg, IMG/left_2017_04_02_18_28_43_249.jpg, IMG/right_2017_04_02_18_28_43_249.jpg, -0.3, 1, 0, 23.55927
IMG/center_2017_04_02_18_28_43_316.jpg, IMG/left_2017_04_02_18_28_43_316.jpg, IMG/right_2017_04_02_18_28_43_316.jpg, -0.5000001, 1, 0, 23.8891
IMG/center_2017_04_02_18_28_43_384.jpg, IMG/left_2017_04_02_18_28_43_384.jpg, IMG/right_2017_04_02_18_28_43_384.jpg, -0.7113814, 1, 0, 23.92608
IMG/center_2017_04_02_18_28_43_456.jpg, IMG/left_2017_04_02_18_28_43_456.jpg, IMG/right_2017_04_02_18_28_43_456.jpg, -0.4707124, 1, 0, 23.82637
IMG/center_2017_04_02_18_28_43_523.jpg, IMG/left_2017_04_02_18_28_43_523.jpg, IMG/right_2017_04_02_18_28_43_523.jpg, -0.2890087, 0.8721095, 0, 23.94804
IMG/center_2017_04_02_18_28_43_591.jpg, IMG/left_2017_04_02_18_28_43_591.jpg, IMG/right_2017_04_02_18_28_43_591.jpg, -0.1049632, 0.688064, 0, 23.80842
IMG/center_2017_04_02_18_28_43_660.jpg, IMG/left_2017_04_02_18_28_43_660.jpg, IMG/right_2017_04_02_18_28_43_660.jpg, 0, 0.4615435, 0, 24.02061
IMG/center_2017_04_02_18_28_43_729.jpg, IMG/left_2017_04_02_18_28_43_729.jpg, IMG/right_2017_04_02_18_28_43_729.jpg, 0, 0.2732069, 0, 23.52868
IMG/center_2017_04_02_18_28_43_797.jpg, IMG/left_2017_04_02_18_28_43_797.jpg, IMG/right_2017_04_02_18_28_43_797.jpg, 0, 0.03159288, 0, 23.02229
IMG/center_2017_04_02_18_28_43_864.jpg, IMG/left_2017_04_02_18_28_43_864.jpg, IMG/right_2017_04_02_18_28_43_864.jpg, 0, 0.1094055, 0, 22.65379
IMG/center_2017_04_02_18_28_43_931.jpg, IMG/left_2017_04_02_18_28_43_931.jpg, IMG/right_2017_04_02_18_28_43_931.jpg, 0, 0.2757776, 0, 22.82338
IMG/center_2017_04_02_18_28_44_004.jpg, IMG/left_2017_04_02_18_28_44_004.jpg, IMG/right_2017_04_02_18_28_44_004.jpg, -0.1, 0.5284257, 0, 22.76867
IMG/center_2017_04_02_18_28_44_076.jpg, IMG/left_2017_04_02_18_28_44_076.jpg, IMG/right_2017_04_02_18_28_44_076.jpg, -0.3, 0.7631718, 0, 23.32426
IMG/center_2017_04_02_18_28_44_143.jpg, IMG/left_2017_04_02_18_28_44_143.jpg, IMG/right_2017_04_02_18_28_44_143.jpg, -0.45, 0.9450592, 0, 23.39415
IMG/center_2017_04_02_18_28_44_215.jpg, IMG/left_2017_04_02_18_28_44_215.jpg, IMG/right_2017_04_02_18_28_44_215.jpg, -0.6500001, 1, 0, 24.16019
IMG/center_2017_04_02_18_28_44_284.jpg, IMG/left_2017_04_02_18_28_44_284.jpg, IMG/right_2017_04_02_18_28_44_284.jpg, -0.8000001, 1, 0, 24.32633
IMG/center_2017_04_02_18_28_44_355.jpg, IMG/left_2017_04_02_18_28_44_355.jpg, IMG/right_2017_04_02_18_28_44_355.jpg, -1, 1, 0, 24.4482
IMG/center_2017_04_02_18_28_44_425.jpg, IMG/left_2017_04_02_18_28_44_425.jpg, IMG/right_2017_04_02_18_28_44_425.jpg, -1, 1, 0, 24.85867
IMG/center_2017_04_02_18_28_44_499.jpg, IMG/left_2017_04_02_18_28_44_499.jpg, IMG/right_2017_04_02_18_28_44_499.jpg, -1, 1, 0, 25.33176
IMG/center_2017_04_02_18_28_44_571.jpg, IMG/left_2017_04_02_18_28_44_571.jpg, IMG/right_2017_04_02_18_28_44_571.jpg, -1, 1, 0, 25.43154
IMG/center_2017_04_02_18_28_44_640.jpg, IMG/left_2017_04_02_18_28_44_640.jpg, IMG/right_2017_04_02_18_28_44_640.jpg, -0.9483963, 0.8941885, 0, 26.0233
IMG/center_2017_04_02_18_28_44_709.jpg, IMG/left_2017_04_02_18_28_44_709.jpg, IMG/right_2017_04_02_18_28_44_709.jpg, -0.7667888, 0.712581, 0, 26.36468
IMG/center_2017_04_02_18_28_44_784.jpg, IMG/left_2017_04_02_18_28_44_784.jpg, IMG/right_2017_04_02_18_28_44_784.jpg, -0.5442832, 0.4900754, 0, 26.46025
IMG/center_2017_04_02_18_28_44_852.jpg, IMG/left_2017_04_02_18_28_44_852.jpg, IMG/right_2017_04_02_18_28_44_852.jpg, -0.3408802, 0.2866724, 0, 26.39533
IMG/center_2017_04_02_18_28_44_920.jpg, IMG/left_2017_04_02_18_28_44_920.jpg, IMG/right_2017_04_02_18_28_44_920.jpg, -0.1073685, 0.05316072, 0, 26.03849
IMG/center_2017_04_02_18_28_44_989.jpg, IMG/left_2017_04_02_18_28_44_989.jpg, IMG/right_2017_04_02_18_28_44_989.jpg, 0, 0, 0, 25.57439
IMG/center_2017_04_02_18_28_45_060.jpg, IMG/left_2017_04_02_18_28_45_060.jpg, IMG/right_2017_04_02_18_28_45_060.jpg, 0.2, 0, 0, 24.95122
IMG/center_2017_04_02_18_28_45_133.jpg, IMG/left_2017_04_02_18_28_45_133.jpg, IMG/right_2017_04_02_18_28_45_133.jpg, 0.4, 0, 0, 24.19281
IMG/center_2017_04_02_18_28_45_203.jpg, IMG/left_2017_04_02_18_28_45_203.jpg, IMG/right_2017_04_02_18_28_45_203.jpg, 0.5500001, 0, 0, 23.54149
IMG/center_2017_04_02_18_28_45_271.jpg, IMG/left_2017_04_02_18_28_45_271.jpg, IMG/right_2017_04_02_18_28_45_271.jpg, 0.620057, 0, 0, 22.92474
IMG/center_2017_04_02_18_28_45_347.jpg, IMG/left_2017_04_02_18_28_45_347.jpg, IMG/right_2017_04_02_18_28_45_347.jpg, 0.392081, 0, 0, 22.31357
IMG/center_2017_04_02_18_28_45_421.jpg, IMG/left_2017_04_02_18_28_45_421.jpg, IMG/right_2017_04_02_18_28_45_421.jpg, 0.1429841, 0, 0, 21.69836
IMG/center_2017_04_02_18_28_45_488.jpg, IMG/left_2017_04_02_18_28_45_488.jpg, IMG/right_2017_04_02_18_28_45_488.jpg, 0, 0, 0, 21.21084
IMG/center_2017_04_02_18_28_45_564.jpg, IMG/left_2017_04_02_18_28_45_564.jpg, IMG/right_2017_04_02_18_28_45_564.jpg, 0, 0.2259561, 0, 20.73041
IMG/center_2017_04_02_18_28_45_640.jpg, IMG/left_2017_04_02_18_28_45_640.jpg, IMG/right_2017_04_02_18_28_45_640.jpg, 0, 0.481085, 0, 20.49476
IMG/center_2017_04_02_18_28_45_707.jpg, IMG/left_2017_04_02_18_28_45_707.jpg, IMG/right_2017_04_02_18_28_45_707.jpg, 0, 0.651514, 0, 20.40735
IMG/center_2017_04_02_18_28_45_774.jpg, IMG/left_2017_04_02_18_28_45_774.jpg, IMG/right_2017_04_02_18_28_45_774.jpg, -0.2, 0.8829123, 0, 20.59949
IMG/center_2017_04_02_18_28_45_849.jpg, IMG/left_2017_04_02_18_28_45_849.jpg, IMG/right_2017_04_02_18_28_45_849.jpg, -0.35, 1, 0, 20.81503
IMG/center_2017_04_02_18_28_45_917.jpg, IMG/left_2017_04_02_18_28_45_917.jpg, IMG/right_2017_04_02_18_28_45_917.jpg, -0.5500001, 1, 0, 21.18283
IMG/center_2017_04_02_18_28_45_991.jpg, IMG/left_2017_04_02_18_28_45_991.jpg, IMG/right_2017_04_02_18_28_45_991.jpg, -0.7, 1, 0, 21.27122
IMG/center_2017_04_02_18_28_46_067.jpg, IMG/left_2017_04_02_18_28_46_067.jpg, IMG/right_2017_04_02_18_28_46_067.jpg, -0.9000002, 0.9708253, 0, 21.47637
IMG/center_2017_04_02_18_28_46_143.jpg, IMG/left_2017_04_02_18_28_46_143.jpg, IMG/right_2017_04_02_18_28_46_143.jpg, -0.8585609, 0.7423331, 0, 21.63257
IMG/center_2017_04_02_18_28_46_218.jpg, IMG/left_2017_04_02_18_28_46_218.jpg, IMG/right_2017_04_02_18_28_46_218.jpg, -0.6043389, 0.4881111, 0, 21.67805
IMG/center_2017_04_02_18_28_46_285.jpg, IMG/left_2017_04_02_18_28_46_285.jpg, IMG/right_2017_04_02_18_28_46_285.jpg, -0.4324816, 0.3162537, 0, 21.6645
IMG/center_2017_04_02_18_28_46_353.jpg, IMG/left_2017_04_02_18_28_46_353.jpg, IMG/right_2017_04_02_18_28_46_353.jpg, -0.1996902, 0.08346231, 0, 21.42818
IMG/center_2017_04_02_18_28_46_422.jpg, IMG/left_2017_04_02_18_28_46_422.jpg, IMG/right_2017_04_02_18_28_46_422.jpg, 0, 0, 0, 21.08299
IMG/center_2017_04_02_18_28_46_491.jpg, IMG/left_2017_04_02_18_28_46_491.jpg, IMG/right_2017_04_02_18_28_46_491.jpg, 0, 0, 0, 20.71334
IMG/center_2017_04_02_18_28_46_563.jpg, IMG/left_2017_04_02_18_28_46_563.jpg, IMG/right_2017_04_02_18_28_46_563.jpg, 0, 0.1844197, 0, 20.40436
IMG/center_2017_04_02_18_28_46_636.jpg, IMG/left_2017_04_02_18_28_46_636.jpg, IMG/right_2017_04_02_18_28_46_636.jpg, 0, 0.4320555, 0, 20.32909
IMG/center_2017_04_02_18_28_46_707.jpg, IMG/left_2017_04_02_18_28_46_707.jpg, IMG/right_2017_04_02_18_28_46_707.jpg, 0, 0.6171731, 0, 20.40492
IMG/center_2017_04_02_18_28_46_780.jpg, IMG/left_2017_04_02_18_28_46_780.jpg, IMG/right_2017_04_02_18_28_46_780.jpg, 0, 0.8662243, 0, 20.78384
IMG/center_2017_04_02_18_28_46_855.jpg, IMG/left_2017_04_02_18_28_46_855.jpg, IMG/right_2017_04_02_18_28_46_855.jpg, 0, 1, 0, 21.45489
IMG/center_2017_04_02_18_28_46_929.jpg, IMG/left_2017_04_02_18_28_46_929.jpg, IMG/right_2017_04_02_18_28_46_929.jpg, 0, 1, 0, 21.96176
IMG/center_2017_04_02_18_28_47_002.jpg, IMG/left_2017_04_02_18_28_47_002.jpg, IMG/right_2017_04_02_18_28_47_002.jpg, 0, 1, 0, 22.55462
IMG/center_2017_04_02_18_28_47_074.jpg, IMG/left_2017_04_02_18_28_47_074.jpg, IMG/right_2017_04_02_18_28_47_074.jpg, 0, 1, 0, 23.29385
IMG/center_2017_04_02_18_28_47_143.jpg, IMG/left_2017_04_02_18_28_47_143.jpg, IMG/right_2017_04_02_18_28_47_143.jpg, 0, 1, 0, 23.85305
IMG/center_2017_04_02_18_28_47_211.jpg, IMG/left_2017_04_02_18_28_47_211.jpg, IMG/right_2017_04_02_18_28_47_211.jpg, 0, 1, 0, 24.37279
IMG/center_2017_04_02_18_28_47_286.jpg, IMG/left_2017_04_02_18_28_47_286.jpg, IMG/right_2017_04_02_18_28_47_286.jpg, 0, 1, 0, 24.71492
IMG/center_2017_04_02_18_28_47_362.jpg, IMG/left_2017_04_02_18_28_47_362.jpg, IMG/right_2017_04_02_18_28_47_362.jpg, 0, 1, 0, 25.54131
IMG/center_2017_04_02_18_28_47_429.jpg, IMG/left_2017_04_02_18_28_47_429.jpg, IMG/right_2017_04_02_18_28_47_429.jpg, 0, 1, 0, 25.97881
IMG/center_2017_04_02_18_28_47_497.jpg, IMG/left_2017_04_02_18_28_47_497.jpg, IMG/right_2017_04_02_18_28_47_497.jpg, 0, 1, 0, 26.50617
IMG/center_2017_04_02_18_28_47_573.jpg, IMG/left_2017_04_02_18_28_47_573.jpg, IMG/right_2017_04_02_18_28_47_573.jpg, 0, 1, 0, 26.88704
IMG/center_2017_04_02_18_28_47_642.jpg, IMG/left_2017_04_02_18_28_47_642.jpg, IMG/right_2017_04_02_18_28_47_642.jpg, 0.05, 1, 0, 27.2935
IMG/center_2017_04_02_18_28_47_710.jpg, IMG/left_2017_04_02_18_28_47_710.jpg, IMG/right_2017_04_02_18_28_47_710.jpg, 0.2, 0.9108803, 0, 27.66948
IMG/center_2017_04_02_18_28_47_780.jpg, IMG/left_2017_04_02_18_28_47_780.jpg, IMG/right_2017_04_02_18_28_47_780.jpg, 0.4, 1, 0, 27.81318
IMG/center_2017_04_02_18_28_47_847.jpg, IMG/left_2017_04_02_18_28_47_847.jpg, IMG/right_2017_04_02_18_28_47_847.jpg, 0.5500001, 1, 0, 27.99094
IMG/center_2017_04_02_18_28_47_923.jpg, IMG/left_2017_04_02_18_28_47_923.jpg, IMG/right_2017_04_02_18_28_47_923.jpg, 0.7500002, 1, 0, 27.895
IMG/center_2017_04_02_18_28_47_996.jpg, IMG/left_2017_04_02_18_28_47_996.jpg, IMG/right_2017_04_02_18_28_47_996.jpg, 0.9500002, 1, 0, 28.09621
IMG/center_2017_04_02_18_28_48_068.jpg, IMG/left_2017_04_02_18_28_48_068.jpg, IMG/right_2017_04_02_18_28_48_068.jpg, 0.8343275, 1, 0, 28.13678
IMG/center_2017_04_02_18_28_48_143.jpg, IMG/left_2017_04_02_18_28_48_143.jpg, IMG/right_2017_04_02_18_28_48_143.jpg, 0.6118331, 0.8040631, 0, 28.37213
IMG/center_2017_04_02_18_28_48_216.jpg, IMG/left_2017_04_02_18_28_48_216.jpg, IMG/right_2017_04_02_18_28_48_216.jpg, 0.3653263, 0.5575563, 0, 28.47985
IMG/center_2017_04_02_18_28_48_284.jpg, IMG/left_2017_04_02_18_28_48_284.jpg, IMG/right_2017_04_02_18_28_48_284.jpg, 0.1911904, 0.3834204, 0, 28.37811
IMG/center_2017_04_02_18_28_48_353.jpg, IMG/left_2017_04_02_18_28_48_353.jpg, IMG/right_2017_04_02_18_28_48_353.jpg, 0, 0.1467196, 0, 27.9567
IMG/center_2017_04_02_18_28_48_426.jpg, IMG/left_2017_04_02_18_28_48_426.jpg, IMG/right_2017_04_02_18_28_48_426.jpg, 0, 0, 0, 27.57884
IMG/center_2017_04_02_18_28_48_496.jpg, IMG/left_2017_04_02_18_28_48_496.jpg, IMG/right_2017_04_02_18_28_48_496.jpg, -0.1, 0, 0, 26.88506
IMG/center_2017_04_02_18_28_48_563.jpg, IMG/left_2017_04_02_18_28_48_563.jpg, IMG/right_2017_04_02_18_28_48_563.jpg, -0.25, 0, 0, 26.36008
IMG/center_2017_04_02_18_28_48_632.jpg, IMG/left_2017_04_02_18_28_48_632.jpg, IMG/right_2017_04_02_18_28_48_632.jpg, -0.4, 0, 0, 25.79707
IMG/center_2017_04_02_18_28_48_708.jpg, IMG/left_2017_04_02_18_28_48_708.jpg, IMG/right_2017_04_02_18_28_48_708.jpg, -0.6000001, 0, 0, 24.96376
IMG/center_2017_04_02_18_28_48_783.jpg, IMG/left_2017_04_02_18_28_48_783.jpg, IMG/right_2017_04_02_18_28_48_783.jpg, -0.6951796, 0, 0, 24.16662
IMG/center_2017_04_02_18_28_48_859.jpg, IMG/left_2017_04_02_18_28_48_859.jpg, IMG/right_2017_04_02_18_28_48_859.jpg, -0.4389403, 0, 0, 23.57505
IMG/center_2017_04_02_18_28_48_933.jpg, IMG/left_2017_04_02_18_28_48_933.jpg, IMG/right_2017_04_02_18_28_48_933.jpg, -0.2164412, 0, 0, 23.03349
IMG/center_2017_04_02_18_28_49_006.jpg, IMG/left_2017_04_02_18_28_49_006.jpg, IMG/right_2017_04_02_18_28_49_006.jpg, -0.03564687, 0, 0, 22.64561
IMG/center_2017_04_02_18_28_49_082.jpg, IMG/left_2017_04_02_18_28_49_082.jpg, IMG/right_2017_04_02_18_28_49_082.jpg, 0.1643531, 0.2528803, 0, 22.20213
IMG/center_2017_04_02_18_28_49_156.jpg, IMG/left_2017_04_02_18_28_49_156.jpg, IMG/right_2017_04_02_18_28_49_156.jpg, 0.3643532, 0.4749942, 0, 22.00216
IMG/center_2017_04_02_18_28_49_229.jpg, IMG/left_2017_04_02_18_28_49_229.jpg, IMG/right_2017_04_02_18_28_49_229.jpg, 0.5143532, 0.6673754, 0, 21.97356
IMG/center_2017_04_02_18_28_49_303.jpg, IMG/left_2017_04_02_18_28_49_303.jpg, IMG/right_2017_04_02_18_28_49_303.jpg, 0.7143532, 0.8906509, 0, 22.04225
IMG/center_2017_04_02_18_28_49_378.jpg, IMG/left_2017_04_02_18_28_49_378.jpg, IMG/right_2017_04_02_18_28_49_378.jpg, 0.9143533, 1, 0, 22.38845
IMG/center_2017_04_02_18_28_49_454.jpg, IMG/left_2017_04_02_18_28_49_454.jpg, IMG/right_2017_04_02_18_28_49_454.jpg, 0.9427851, 1, 0, 22.64503
IMG/center_2017_04_02_18_28_49_522.jpg, IMG/left_2017_04_02_18_28_49_522.jpg, IMG/right_2017_04_02_18_28_49_522.jpg, 0.7414151, 0.8530058, 0, 23.15269
IMG/center_2017_04_02_18_28_49_590.jpg, IMG/left_2017_04_02_18_28_49_590.jpg, IMG/right_2017_04_02_18_28_49_590.jpg, 0.5650697, 0.6766604, 0, 23.32249
IMG/center_2017_04_02_18_28_49_658.jpg, IMG/left_2017_04_02_18_28_49_658.jpg, IMG/right_2017_04_02_18_28_49_658.jpg, 0.3307995, 0.4423902, 0, 23.78349
IMG/center_2017_04_02_18_28_49_733.jpg, IMG/left_2017_04_02_18_28_49_733.jpg, IMG/right_2017_04_02_18_28_49_733.jpg, 0.210295, 0.2164855, 0, 23.95906
IMG/center_2017_04_02_18_28_49_808.jpg, IMG/left_2017_04_02_18_28_49_808.jpg, IMG/right_2017_04_02_18_28_49_808.jpg, 0.360295, 0.02062692, 0, 23.84479
IMG/center_2017_04_02_18_28_49_882.jpg, IMG/left_2017_04_02_18_28_49_882.jpg, IMG/right_2017_04_02_18_28_49_882.jpg, 0.560295, 0, 0, 23.58544
IMG/center_2017_04_02_18_28_49_954.jpg, IMG/left_2017_04_02_18_28_49_954.jpg, IMG/right_2017_04_02_18_28_49_954.jpg, 0.4427037, 0, 0, 23.34352
IMG/center_2017_04_02_18_28_50_024.jpg, IMG/left_2017_04_02_18_28_50_024.jpg, IMG/right_2017_04_02_18_28_50_024.jpg, 0.2569992, 0, 0, 23.24982
IMG/center_2017_04_02_18_28_50_096.jpg, IMG/left_2017_04_02_18_28_50_096.jpg, IMG/right_2017_04_02_18_28_50_096.jpg, 0.01446427, 0.242535, 0, 23.17867
IMG/center_2017_04_02_18_28_50_168.jpg, IMG/left_2017_04_02_18_28_50_168.jpg, IMG/right_2017_04_02_18_28_50_168.jpg, 0, 0.4314873, 0, 23.23375
IMG/center_2017_04_02_18_28_50_237.jpg, IMG/left_2017_04_02_18_28_50_237.jpg, IMG/right_2017_04_02_18_28_50_237.jpg, 0, 0.6650559, 0, 23.57413
IMG/center_2017_04_02_18_28_50_312.jpg, IMG/left_2017_04_02_18_28_50_312.jpg, IMG/right_2017_04_02_18_28_50_312.jpg, 0, 0.8398578, 0, 23.99509
IMG/center_2017_04_02_18_28_50_379.jpg, IMG/left_2017_04_02_18_28_50_379.jpg, IMG/right_2017_04_02_18_28_50_379.jpg, 0, 1, 0, 24.71379
IMG/center_2017_04_02_18_28_50_446.jpg, IMG/left_2017_04_02_18_28_50_446.jpg, IMG/right_2017_04_02_18_28_50_446.jpg, 0, 1, 0, 25.28541
IMG/center_2017_04_02_18_28_50_519.jpg, IMG/left_2017_04_02_18_28_50_519.jpg, IMG/right_2017_04_02_18_28_50_519.jpg, 0, 1, 0, 26.05044
IMG/center_2017_04_02_18_28_50_591.jpg, IMG/left_2017_04_02_18_28_50_591.jpg, IMG/right_2017_04_02_18_28_50_591.jpg, 0, 1, 0, 26.61965
IMG/center_2017_04_02_18_28_50_665.jpg, IMG/left_2017_04_02_18_28_50_665.jpg, IMG/right_2017_04_02_18_28_50_665.jpg, 0, 1, 0, 27.37279
IMG/center_2017_04_02_18_28_50_738.jpg, IMG/left_2017_04_02_18_28_50_738.jpg, IMG/right_2017_04_02_18_28_50_738.jpg, 0, 1, 0, 28.11992
IMG/center_2017_04_02_18_28_50_813.jpg, IMG/left_2017_04_02_18_28_50_813.jpg, IMG/right_2017_04_02_18_28_50_813.jpg, 0, 1, 0, 28.86114
IMG/center_2017_04_02_18_28_50_887.jpg, IMG/left_2017_04_02_18_28_50_887.jpg, IMG/right_2017_04_02_18_28_50_887.jpg, 0, 1, 0, 29.4131
IMG/center_2017_04_02_18_28_50_954.jpg, IMG/left_2017_04_02_18_28_50_954.jpg, IMG/right_2017_04_02_18_28_50_954.jpg, 0, 1, 0, 30.14363
IMG/center_2017_04_02_18_28_51_022.jpg, IMG/left_2017_04_02_18_28_51_022.jpg, IMG/right_2017_04_02_18_28_51_022.jpg, 0, 1, 0, 30.19054
IMG/center_2017_04_02_18_28_51_091.jpg, IMG/left_2017_04_02_18_28_51_091.jpg, IMG/right_2017_04_02_18_28_51_091.jpg, 0, 1, 0, 30.19019
IMG/center_2017_04_02_18_28_51_160.jpg, IMG/left_2017_04_02_18_28_51_160.jpg, IMG/right_2017_04_02_18_28_51_160.jpg, -0.1, 1, 0, 30.18762
IMG/center_2017_04_02_18_28_51_226.jpg, IMG/left_2017_04_02_18_28_51_226.jpg, IMG/right_2017_04_02_18_28_51_226.jpg, -0.25, 1, 0, 30.17482
IMG/center_2017_04_02_18_28_51_301.jpg, IMG/left_2017_04_02_18_28_51_301.jpg, IMG/right_2017_04_02_18_28_51_301.jpg, -0.45, 1, 0, 30.15154
IMG/center_2017_04_02_18_28_51_374.jpg, IMG/left_2017_04_02_18_28_51_374.jpg, IMG/right_2017_04_02_18_28_51_374.jpg, -0.6500001, 1, 0, 30.12709
IMG/center_2017_04_02_18_28_51_446.jpg, IMG/left_2017_04_02_18_28_51_446.jpg, IMG/right_2017_04_02_18_28_51_446.jpg, -0.8000001, 1, 0, 30.11016
IMG/center_2017_04_02_18_28_51_517.jpg, IMG/left_2017_04_02_18_28_51_517.jpg, IMG/right_2017_04_02_18_28_51_517.jpg, -1, 1, 0, 30.09337
IMG/center_2017_04_02_18_28_51_590.jpg, IMG/left_2017_04_02_18_28_51_590.jpg, IMG/right_2017_04_02_18_28_51_590.jpg, -0.9530465, 1, 0, 30.11586
